"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.837222501E0,1.339211464E-1,-1.392045379E0,-1.087144852E0
1.842072970E0,-1.677430868E-1,-1.306056499E0,-1.172252655E0
1.846924220E0,-5.089360476E-1,-1.393030882E0,-1.503435135E0
1.851774689E0,-8.016102314E-1,-1.472993135E0,-1.743542194E0
1.856624324E0,-1.031249046E0,-1.516589880E0,-1.897715569E0
1.861474793E0,-1.217054009E0,-1.575972676E0,-2.037937641E0
1.866326043E0,-1.225809693E0,-1.663408995E0,-2.322187424E0
1.871176512E0,-1.237261653E0,-1.554748058E0,-2.444387913E0
1.876026095E0,-1.272436738E0,-1.538570404E0,-2.161190033E0
1.880876616E0,-1.306403518E0,-1.544739246E0,-1.982281685E0
1.885727866E0,-1.317807794E0,-1.530483484E0,-1.907360077E0
1.890578230E0,-1.333068132E0,-1.558071613E0,-1.718849182E0
1.895427918E0,-1.308873057E0,-1.575077057E0,-1.462327957E0
1.900278439E0,-1.283389568E0,-1.715579033E0,-1.209510803E0
1.905129637E0,-1.184987187E0,-1.843576431E0,-9.698305130E-1
1.909980105E0,-1.018196583E0,-1.916526794E0,-7.168321609E-1
1.914829741E0,-8.307600021E-1,-1.886856318E0,-4.887151718E-1
1.919680210E0,-6.973602176E-1,-1.800890326E0,-1.776056290E-1
1.924531460E0,-6.023561358E-1,-1.802252412E0,4.211425781E-2
1.929381928E0,-5.308877826E-1,-1.631015778E0,1.923198700E-1
1.934231512E0,-4.710846543E-1,-1.680124402E0,3.402175903E-1
1.939082032E0,-3.787697554E-1,-1.854475737E0,3.044319153E-1
1.943933282E0,-3.576942086E-1,-1.996868730E0,2.980384827E-1
1.948783751E0,-3.024912477E-1,-2.007485390E0,3.353900909E-1
1.953633335E0,-2.704306245E-1,-1.973269820E0,3.544559479E-1
1.958483855E0,-2.633295059E-1,-1.894271255E0,4.197797775E-1
1.963335105E0,-3.030393124E-1,-1.904090643E0,4.236927032E-1
1.968185470E0,-3.113566637E-1,-1.880300999E0,3.614273071E-1
1.973035157E0,-3.152847886E-1,-1.848631620E0,3.595333099E-1
1.977885678E0,-3.394610286E-1,-1.734460831E0,3.555831909E-1
1.982736876E0,-3.385378122E-1,-1.504048347E0,5.023040771E-1
1.987587345E0,-4.498472214E-1,-1.438628197E0,7.179965973E-1
1.992436980E0,-5.383368134E-1,-1.247352839E0,8.731927872E-1
1.997287449E0,-5.346160531E-1,-1.098572850E0,9.748001099E-1
2.002138699E0,-5.192862153E-1,-1.119185925E0,1.082777023E0
2.006989168E0,-4.821035862E-1,-1.151396751E0,1.235383034E0
2.011838803E0,-3.886803389E-1,-1.133442521E0,1.325141907E0
2.016689272E0,-2.116115093E-1,-1.079845428E0,1.347465515E0
2.021540522E0,-3.324064612E-2,-9.671658278E-1,1.448319435E0
2.026390991E0,5.486139655E-2,-1.025604010E0,1.326747894E0
2.031240574E0,1.929882169E-1,-1.140653849E0,1.098031044E0
2.036091095E0,3.554463387E-1,-1.054482341E0,8.723754883E-1
2.040942345E0,5.158189535E-1,-8.940795660E-1,6.187076569E-1
2.045792710E0,5.898956656E-1,-7.695285082E-1,2.893304825E-1
2.050642397E0,5.456776619E-1,-7.384077311E-1,-4.863739014E-2
2.055492918E0,4.370372295E-1,-7.338629961E-1,-3.569345474E-1
2.060344168E0,2.965416014E-1,-6.913653612E-1,-6.595468521E-1
2.065194532E0,1.735651493E-1,-6.518474817E-1,-9.683961868E-1
2.070044220E0,7.907637954E-2,-6.179853678E-1,-1.278654099E0
2.074894741E0,4.062417150E-2,-5.514888763E-1,-1.573678970E0
2.079745939E0,3.342142701E-2,-5.073163509E-1,-1.832074165E0
2.084596407E0,9.106993675E-3,-4.758148193E-1,-2.010992050E0
2.089446043E0,5.883574486E-3,-4.398374557E-1,-2.125077248E0
2.094296512E0,-2.626198530E-2,-3.705079556E-1,-2.126774788E0
2.099147762E0,-3.646808863E-2,-3.558351994E-1,-2.061824799E0
2.103998230E0,-6.710594893E-2,-3.426489830E-1,-1.983029366E0
2.108847814E0,-5.311882496E-2,-3.425061703E-1,-1.878559113E0
2.113698335E0,-3.956347704E-2,-3.288185596E-1,-1.729420185E0
2.118549585E0,2.165472507E-2,-3.254525661E-1,-1.566762447E0
2.123400053E0,7.035613060E-2,-3.013949394E-1,-1.443170547E0
2.128249637E0,2.354511321E-1,-7.391229868E-1,-1.810162544E0
2.133100157E0,2.446190417E-1,-3.645961285E-1,-1.407635689E0
2.137951407E0,1.573019326E-1,-1.424527168E-1,-9.370574951E-1
2.142801772E0,8.552688360E-2,-1.040258408E-1,-9.740743637E-1
2.147651460E0,1.486372948E-2,-1.154296398E-1,-9.489583969E-1
2.152501980E0,-5.936306715E-2,-8.588314056E-2,-8.546466827E-1
2.157353230E0,-1.261550784E-1,-2.090563774E-1,-7.677659988E-1
2.162203595E0,-1.340373755E-1,-3.436708450E-1,-7.385311127E-1
2.167053282E0,-1.099249125E-1,-4.039356709E-1,-6.831808090E-1
2.171903803E0,-7.554048300E-2,-3.974049091E-1,-5.730638504E-1
2.176755001E0,-3.981322050E-2,-7.472058535E-1,-7.093486786E-1
2.181605470E0,5.109196901E-2,-6.333757639E-1,-6.900491714E-1
2.186455105E0,1.415145397E-2,-2.286400795E-1,-1.785612106E-1
2.191305574E0,-1.592665911E-2,1.462697983E-2,7.184028625E-3
2.196156824E0,-7.079857588E-2,8.669304848E-2,4.718208313E-2
2.201007293E0,-1.417846084E-1,4.493904114E-2,1.822280884E-2
2.205856876E0,-1.762612462E-1,1.131391525E-2,1.044340134E-1
2.210707397E0,-1.985608935E-1,-3.757548332E-2,7.846355438E-2
2.215558647E0,-1.606312990E-1,-3.893280029E-2,1.171760559E-1
2.220409116E0,-4.104214907E-2,-4.173808098E-1,-3.245582581E-1
2.225258699E0,-2.160662413E-2,-2.996788025E-1,-4.312448502E-1
2.230109220E0,-4.746198654E-2,-2.801108360E-2,-3.039445877E-1
2.234960470E0,-5.758786201E-2,2.012958527E-1,-2.583856583E-1
2.239810939E0,-6.147295237E-2,2.733466625E-1,-3.468446732E-1
2.244660522E0,-1.308683753E-1,2.858052254E-1,-3.299798965E-1
2.249511043E0,-1.135997772E-1,2.140834332E-1,-3.655233383E-1
2.254362293E0,-1.103510857E-1,1.750569344E-1,-2.979965210E-1
2.259212657E0,-9.673297405E-3,1.708872318E-1,-3.044242859E-1
2.264062345E0,6.062054634E-2,1.461377144E-1,-3.368291855E-1
2.268912866E0,8.682829142E-2,2.584645748E-1,-2.708759308E-1
2.273764064E0,6.973409653E-2,3.952813148E-1,-2.142267227E-1
2.278614532E0,7.616424561E-2,5.423052311E-1,-2.481174469E-1
2.283464168E0,1.156674623E-1,6.852350235E-1,-2.696399689E-1
2.288314637E0,1.333019137E-1,7.621407509E-1,-2.478027344E-1
2.293165887E0,1.819101572E-1,7.711017132E-1,-2.448778152E-1
2.298016355E0,2.280596197E-1,7.722938061E-1,-2.680654526E-1
2.302865991E0,2.815500200E-1,7.369980812E-1,-2.718830109E-1
2.307716460E0,3.378472626E-1,6.987440586E-1,-2.754611969E-1
2.312567710E0,3.587563336E-1,7.125511169E-1,-3.170394897E-1
2.317418178E0,3.396743238E-1,7.423062325E-1,-3.678121567E-1
2.322267762E0,3.231332004E-1,7.282238007E-1,-4.230127335E-1
2.327118282E0,2.829491794E-1,7.421164513E-1,-5.280237198E-1
2.331969532E0,2.169212103E-1,7.459487915E-1,-5.920171738E-1
2.336820001E0,2.223684192E-1,7.422454357E-1,-6.796636581E-1
2.341669585E0,2.196976542E-1,7.240109444E-1,-8.029508591E-1
2.346520105E0,1.990227699E-1,7.343239784E-1,-8.161096573E-1
2.351371355E0,1.917301416E-1,7.373869419E-1,-7.958269119E-1
2.356221720E0,1.742789745E-1,7.379920483E-1,-7.493124008E-1
2.361071407E0,2.092071176E-1,7.409636974E-1,-7.291584015E-1
2.365921928E0,2.126269341E-1,7.297232151E-1,-7.282028198E-1
2.370773178E0,2.252191603E-1,7.377464771E-1,-7.320699692E-1
2.375623543E0,2.186086774E-1,7.292811871E-1,-7.216482162E-1
2.380473230E0,1.878397465E-1,7.258491516E-1,-6.539802551E-1
2.385323751E0,1.892071366E-1,6.291494370E-1,-6.916255951E-1
2.390175001E0,2.749950588E-1,6.041283607E-1,-7.626762390E-1
2.395025366E0,1.797595620E-1,6.847100258E-1,-5.875482559E-1
2.399875053E0,1.121702194E-1,8.111836910E-1,-4.869365692E-1
2.404725574E0,9.279400110E-2,8.206167221E-1,-5.084266663E-1
2.409576772E0,1.117601395E-1,7.727878094E-1,-5.370435715E-1
2.414427241E0,1.498764753E-1,7.180466652E-1,-4.820032120E-1
2.419276876E0,2.224115431E-1,6.275908947E-1,-5.322837830E-1
2.424127345E0,3.951357305E-1,5.683403015E-1,-6.805629730E-1
2.428978595E0,2.866521180E-1,7.392420769E-1,-2.671823502E-1
2.433829064E0,2.362388670E-1,7.531354427E-1,6.880569458E-2
2.438678699E0,2.980723679E-1,7.720983028E-1,1.819896698E-1
2.443529168E0,3.343962729E-1,6.883971691E-1,2.041969299E-1
2.448380418E0,2.616575658E-1,6.572449207E-1,3.196840286E-1
2.453230887E0,2.213331759E-1,6.213383675E-1,4.493923187E-1
2.458080470E0,2.969087660E-1,6.138584614E-1,5.432052612E-1
2.462930991E0,5.118243694E-1,3.427414894E-1,3.001232147E-1
2.467782241E0,6.547146440E-1,4.511296749E-1,3.732509613E-1
2.472632710E0,7.809048891E-1,6.595373154E-1,5.994138718E-1
2.477482293E0,6.422934532E-1,6.936562061E-1,6.292724609E-1
2.482332814E0,3.029659688E-1,6.775288582E-1,6.712093353E-1
2.487184064E0,4.581941366E-1,6.418721676E-1,3.882398605E-1
2.492034532E0,4.089311659E-1,6.916022301E-1,1.106109619E-1
2.496884116E0,3.993598521E-1,7.550218105E-1,1.871070862E-1
2.501734637E0,3.934325278E-1,8.282778263E-1,3.683853149E-1
2.506585887E0,2.161315084E-1,8.832383156E-1,6.900281906E-1
2.511436251E0,2.665430009E-1,8.459026814E-1,7.789783478E-1
2.516285939E0,2.517124116E-1,7.947397232E-1,7.982826233E-1
2.521136460E0,3.330636322E-1,7.175440788E-1,8.149852753E-1
2.525987710E0,4.051363766E-1,7.262346745E-1,8.626823425E-1
2.530838074E0,3.860258162E-1,7.060375214E-1,1.127799034E0
2.535687762E0,4.496183991E-1,6.240742207E-1,1.287284851E0
2.540538282E0,3.339203894E-1,5.548603535E-1,1.482286453E0
2.545389532E0,5.021386147E-1,5.942373276E-1,1.406727791E0
2.550239897E0,4.768123031E-1,5.248453617E-1,1.311806679E0
2.555089585E0,3.881888688E-1,4.519004822E-1,1.154471397E0
2.559940105E0,2.428149879E-1,4.139442444E-1,1.197510719E0
2.564791355E0,-6.911563873E-2,2.225513458E-1,1.265956879E0
2.569641720E0,-1.890256405E-1,6.719183922E-2,1.335701942E0
2.574491407E0,-4.160904288E-1,2.937722206E-2,1.595389366E0
2.579341928E0,-6.477855444E-1,-2.375793457E-1,1.745929718E0
2.584193126E0,-7.296884656E-1,-3.725626469E-1,1.907000542E0
2.589043595E0,-7.694991231E-1,-4.788098335E-1,2.191002846E0
2.593893230E0,-8.308554292E-1,-7.357091904E-1,2.657579422E0
2.598743751E0,-7.264474630E-1,-1.069110155E0,2.924219131E0
2.603594949E0,-6.056631207E-1,-1.254734039E0,3.328521729E0
2.608445418E0,-5.361670852E-1,-1.427169204E0,3.786889076E0
2.613295053E0,-3.994592428E-1,-1.506140471E0,4.153870583E0
2.618145522E0,-2.305755615E-1,-1.526154518E0,4.401314735E0
2.622996772E0,-8.156752586E-2,-1.516979337E0,4.603879929E0
2.627847241E0,8.862483501E-2,-1.496379375E0,4.754821777E0
2.632696876E0,2.471434176E-1,-1.462919593E0,4.809180260E0
2.637547345E0,4.417734146E-1,-1.409933090E0,4.669311523E0
2.642398595E0,6.244565845E-1,-1.357031345E0,4.362015724E0
2.647249064E0,7.823488712E-1,-1.240230083E0,3.909251213E0
2.652098647E0,9.618849754E-1,-1.220305681E0,3.392660141E0
2.656949168E0,1.095090389E0,-1.333025098E0,2.879274368E0
2.661800418E0,1.269792438E0,-1.425391793E0,2.297462463E0
2.666650887E0,1.482642293E0,-1.485437274E0,1.778756142E0
2.671500522E0,1.484112501E0,-1.505686641E0,1.265552521E0
2.676350991E0,1.495822310E0,-1.500375986E0,7.338705063E-1
2.681202241E0,1.464761496E0,-1.371374369E0,2.984189987E-1
2.686052710E0,1.294970393E0,-1.347691298E0,-6.506538391E-2
2.690902293E0,1.081341505E0,-1.363906145E0,-5.720529556E-1
2.695752814E0,9.662191272E-1,-1.371344090E0,-9.286870956E-1
2.700604064E0,6.935343742E-1,-1.374145269E0,-1.173687935E0
2.705454532E0,4.263336957E-1,-1.352541208E0,-1.340901375E0
2.710304116E0,1.817574501E-1,-1.468236446E0,-1.416388512E0
2.715154637E0,1.246720552E-1,-1.454607487E0,-1.558473587E0
2.720005887E0,1.787008047E-1,-1.365953207E0,-1.693285942E0
2.724856355E0,2.295082808E-1,-1.282371283E0,-1.720989704E0
2.729705939E0,2.925336659E-1,-1.303360462E0,-1.706629753E0
2.734556460E0,3.593936265E-1,-1.368122101E0,-1.648245811E0
2.739407710E0,4.551081359E-1,-1.420710087E0,-1.543931484E0
2.744258178E0,5.976005793E-1,-1.434349537E0,-1.413130760E0
2.749107762E0,6.971188784E-1,-1.492340565E0,-1.246541977E0
2.753958282E0,7.043216825E-1,-1.565650463E0,-1.087426186E0
2.758809532E0,7.223736048E-1,-1.587399483E0,-1.017072201E0
2.763659897E0,6.839429140E-1,-1.569255352E0,-9.591321945E-1
2.768509585E0,6.510242820E-1,-1.544797659E0,-9.375381470E-1
2.773360105E0,5.419622660E-1,-1.552299261E0,-8.734169006E-1
2.778211355E0,4.239454269E-1,-1.573070049E0,-7.642316818E-1
2.783061824E0,2.615423501E-1,-1.573849440E0,-5.836400986E-1
2.787911407E0,1.794516742E-1,-1.600553274E0,-4.223136902E-1
2.792761928E0,1.371260285E-1,-1.627304077E0,-2.464904785E-1
2.797613178E0,2.110585868E-1,-1.576049566E0,-1.178951263E-1
2.802463543E0,3.294294775E-1,-1.497921944E0,-4.078197479E-2
2.807313230E0,4.108115733E-1,-1.467604637E0,4.363059998E-3
2.812163751E0,4.336361587E-1,-1.457233429E0,3.240203857E-2
2.817015001E0,4.026021659E-1,-1.445843697E0,6.532669067E-4
2.821865366E0,3.246541023E-1,-1.403136730E0,-1.023569107E-1
2.826715053E0,2.920430899E-1,-1.367543459E0,-2.478237152E-1
2.831565574E0,2.418888807E-1,-1.361274481E0,-4.377765656E-1
2.836416824E0,1.951327324E-1,-1.334702492E0,-6.193361282E-1
2.841267189E0,2.011550665E-1,-1.250175476E0,-8.043031693E-1
2.846116876E0,1.971541643E-1,-1.179883242E0,-1.052328587E0
2.850967397E0,1.296114922E-1,-1.119257212E0,-1.267739296E0
2.855818647E0,4.796946049E-2,-1.004012108E0,-1.500805378E0
2.860669012E0,-6.754946709E-2,-9.249510765E-1,-1.732558250E0
2.865518699E0,-1.743257046E-1,-8.126804829E-1,-1.910534859E0
2.870369220E0,-3.157553673E-1,-7.649810314E-1,-2.070888042E0
2.875220470E0,-4.012788534E-1,-7.623617649E-1,-2.285547733E0
2.880070835E0,-3.651546240E-1,-6.942524910E-1,-2.456868172E0
2.884920522E0,-2.417142391E-1,-6.798815727E-1,-2.719065666E0
2.889771043E0,-2.895933390E-1,-5.180289745E-1,-2.593876362E0
2.894622293E0,-3.754460812E-1,-5.073013306E-1,-2.500165939E0
2.899472657E0,-5.147310495E-1,-4.820461273E-1,-2.445095062E0
2.904322345E0,-6.683408022E-1,-4.129986763E-1,-2.428754807E0
2.909172866E0,-8.073422909E-1,-2.971506119E-1,-2.460911751E0
2.914024116E0,-8.480662107E-1,-4.082655907E-2,-2.520205498E0
2.918874480E0,-8.129993677E-1,1.049654484E-1,-2.628301620E0
2.923724168E0,-7.890309095E-1,5.936312675E-2,-2.641914845E0
2.928574689E0,-6.826374531E-1,-1.722097397E-2,-2.546793461E0
2.933425887E0,-5.820113420E-1,-1.057338715E-1,-2.383631229E0
2.938276355E0,-5.008021593E-1,-1.492049694E-1,-2.137906551E0
2.943125991E0,-4.336749315E-1,-2.150382996E-1,-1.866850853E0
2.947976512E0,-4.066892862E-1,-1.814875603E-1,-1.599063873E0
2.952827762E0,-3.909125328E-1,-1.259336472E-1,-1.348526955E0
2.957678126E0,-4.246857166E-1,-1.039979458E-1,-1.162764072E0
2.962527814E0,-4.174461365E-1,-8.263158798E-2,-9.913282394E-1
2.967378335E0,-3.985065222E-1,-2.855443954E-2,-9.178628922E-1
2.972229532E0,-3.943649530E-1,2.838373184E-3,-8.106279373E-1
2.977080001E0,-3.860105276E-1,6.699085236E-3,-7.270259857E-1
2.981929637E0,-3.518116474E-1,4.389047623E-3,-6.191205978E-1
2.986780157E0,-3.180760145E-1,2.461051941E-2,-5.419349670E-1
2.991631407E0,-2.630215883E-1,9.106588364E-2,-5.000944138E-1
2.996481772E0,-2.180728912E-1,1.370141506E-1,-4.745845795E-1
3.001331460E0,-1.544436216E-1,1.982264519E-1,-4.653196335E-1
3.006181980E0,-1.510496140E-1,2.030019760E-1,-4.579534531E-1
3.011033178E0,-1.171232462E-1,2.902758121E-1,-4.597654343E-1
3.015883647E0,-4.780387878E-2,3.859288692E-1,-4.636001587E-1
3.020733282E0,1.871633530E-2,4.374177456E-1,-4.718513489E-1
3.025583803E0,5.647099018E-2,5.332529545E-1,-4.438295364E-1
3.030435053E0,9.655821323E-2,5.828988552E-1,-4.418935776E-1
3.035285418E0,1.127581596E-1,6.366868019E-1,-5.162076950E-1
3.040135105E0,1.051605940E-1,6.922323704E-1,-5.375747681E-1
3.044985626E0,1.312232018E-1,7.640342712E-1,-5.348205566E-1
3.049836876E0,-7.456588745E-2,6.610271931E-1,-4.985170364E-1
3.054687241E0,-3.561818600E-2,8.780570030E-1,-4.046411514E-1
3.059536928E0,1.471259594E-1,1.039476156E0,-3.943901062E-1
3.064387449E0,3.802185059E-1,1.197894812E0,-4.006738663E-1
3.069238699E0,4.914798737E-1,1.226474524E0,-3.923282623E-1
3.074089064E0,4.858216047E-1,1.213825464E0,-4.578113556E-1
3.078938751E0,4.109658003E-1,1.200608015E0,-5.516128540E-1
3.083789272E0,2.880862951E-1,1.186973572E0,-6.045026779E-1
3.088640522E0,1.361452341E-1,1.161175489E0,-6.333990097E-1
3.093490887E0,-4.875659943E-5,1.154391050E0,-6.695489883E-1
3.098340574E0,-8.498609066E-2,1.116393089E0,-6.532354355E-1
3.103191095E0,-1.499390602E-1,1.069136143E0,-5.799369812E-1
3.108042345E0,-2.115870714E-1,1.031589031E0,-4.401016235E-1
3.112892710E0,-2.148059607E-1,1.020648479E0,-2.458324432E-1
3.117742397E0,-2.022880316E-1,1.055449724E0,-2.346038818E-2
3.122592918E0,-2.212995291E-1,1.076463461E0,2.269325256E-1
3.127444168E0,-2.426583767E-1,1.129136562E0,4.695167542E-1
3.132294532E0,-2.421846390E-1,1.182546139E0,7.425088882E-1
3.137144220E0,-2.863715887E-1,1.241115093E0,1.031737328E0
3.141994741E0,-3.129045963E-1,1.232819796E0,1.349269867E0
3.146845991E0,-3.358633518E-1,1.202708960E0,1.623590469E0
3.151696355E0,-3.119683266E-1,1.176750183E0,1.852562904E0
3.156546043E0,-2.747578621E-1,1.126144171E0,2.014791489E0
3.161396564E0,-2.075287104E-1,1.122653246E0,2.115152359E0
3.166247814E0,-1.747387648E-1,1.192451239E0,2.122705460E0
3.171098178E0,-1.837596893E-1,1.263950825E0,2.037460327E0
3.175947866E0,-2.206432819E-1,1.311129570E0,1.950214386E0
3.180798387E0,-2.615739107E-1,1.364997625E0,1.911193848E0
3.185649637E0,-2.708182335E-1,1.392123461E0,1.982437134E0
3.190500105E0,-2.699093819E-1,1.413843393E0,2.008496284E0
3.195349689E0,-2.711838484E-1,1.456820488E0,1.967721939E0
3.200200210E0,-2.961891890E-1,1.535710573E0,1.934171677E0
3.205051460E0,-3.622224331E-1,1.557955503E0,1.888311386E0
3.209901928E0,-5.587687492E-1,1.388367176E0,1.786549568E0
3.214751512E0,-8.739987612E-1,9.711036682E-1,1.692937851E0
3.219602032E0,-7.718315125E-1,1.065361738E0,1.690755844E0
3.224453282E0,-9.120763540E-1,1.374534130E0,1.915974617E0
3.229303751E0,-1.179164290E0,1.539564848E0,2.291908264E0
3.234153335E0,-1.297687888E0,1.572286606E0,2.706192017E0
3.239003855E0,-1.395186424E0,1.352447271E0,3.020439148E0
3.243855105E0,-1.427519679E0,1.001203299E0,3.366580009E0
3.248705574E0,-1.376817107E0,6.440565586E-1,3.766492844E0
3.253555157E0,-1.359408736E0,2.207596302E-1,4.045582771E0
3.258405678E0,-1.251976609E0,1.766681671E-2,4.598933220E0
3.263256928E0,-1.157640219E0,-1.257860661E-1,5.122905731E0
3.268107397E0,-1.035735130E0,-2.123143673E-1,5.608434677E0
3.272956980E0,-9.112125635E-1,-4.095203876E-1,6.022370338E0
3.277807501E0,-7.736982107E-1,-7.109844685E-1,6.343761444E0
3.282658751E0,-5.466372967E-1,-9.125671387E-1,6.549441338E0
3.287509220E0,-3.237190247E-1,-1.047254086E0,6.630614281E0
3.292358803E0,-1.576606035E-1,-1.202403784E0,6.532889366E0
3.297209324E0,-3.791642189E-2,-1.307093620E0,6.347795486E0
3.302060574E0,3.643262386E-2,-1.349797249E0,6.090067863E0
3.306911043E0,1.184343100E-1,-1.299447536E0,5.671425819E0
3.311760626E0,1.514440775E-1,-1.306487799E0,5.144763947E0
3.316611147E0,1.279264688E-1,-1.377503633E0,4.404900551E0
3.321462397E0,9.627342224E-2,-1.453892946E0,3.468270302E0
3.326312866E0,-1.653385162E-2,-1.501175165E0,2.585673332E0
3.331162501E0,-1.681653261E-1,-1.587760925E0,1.713578224E0
3.336012970E0,-3.116475344E-1,-1.662141085E0,8.944196701E-1
3.340864220E0,-5.550401211E-1,-1.735117912E0,1.873722076E-1
3.345714689E0,-8.577212095E-1,-1.839226842E0,-4.081201553E-1
3.350564324E0,-1.245152473E0,-2.004577875E0,-1.012438774E0
3.355414793E0,-1.656555057E0,-2.139523983E0,-1.564039230E0
3.360266043E0,-1.970961452E0,-2.257883549E0,-1.908108711E0
3.365116512E0,-2.181755543E0,-2.309369564E0,-2.116880417E0
3.369966147E0,-2.284933090E0,-2.289132595E0,-2.200390339E0
3.374816616E0,-2.349977016E0,-2.300218105E0,-2.197083950E0
3.379667866E0,-2.338720322E0,-2.337910175E0,-2.121454239E0
3.384518335E0,-2.325631618E0,-2.385866880E0,-2.026106834E0
3.389367970E0,-2.330355644E0,-2.492061377E0,-1.901573181E0
3.394218439E0,-2.166445732E0,-2.453528404E0,-1.740610123E0
3.399069689E0,-1.967366815E0,-2.301701546E0,-1.538291931E0
3.403920157E0,-1.952612042E0,-2.338216305E0,-1.232295036E0
3.408769793E0,-1.893977046E0,-2.390886784E0,-9.563646317E-1
3.413620314E0,-1.604506969E0,-2.273098707E0,-7.821044922E-1
3.418471512E0,-1.415567160E0,-2.250442743E0,-5.345897675E-1
3.423321980E0,-1.258478522E0,-2.205694437E0,-2.661657333E-1
3.428171616E0,-1.146447897E0,-2.181957960E0,-6.747627258E-2
3.433022137E0,-1.203664303E0,-2.458742142E0,3.519916534E-2
3.437873387E0,-1.047076344E0,-2.495221853E0,4.916286469E-2
3.442723751E0,-9.250277281E-1,-2.451934814E0,5.115032196E-2
3.447573439E0,-7.457795143E-1,-2.302715540E0,1.154394150E-1
3.452423960E0,-8.315329552E-1,-2.459147215E0,1.369619370E-1
3.457275210E0,-7.012481689E-1,-2.466455698E0,6.313037872E-2
3.462125574E0,-5.081264973E-1,-2.446824312E0,-9.394073486E-2
3.466975262E0,-3.787589073E-1,-2.412265539E0,-2.575950623E-1
3.471825782E0,-2.724708319E-1,-2.434670687E0,-4.373369217E-1
3.476677032E0,-1.391823292E-1,-2.384807348E0,-7.264394760E-1
3.481527501E0,-3.864645958E-2,-2.336708307E0,-1.137221336E0
3.486377085E0,2.909052372E-2,-2.135023594E0,-1.667547703E0
3.491227605E0,6.581866741E-2,-1.978955269E0,-1.718967915E0
3.496078855E0,9.423375130E-2,-1.914641380E0,-1.788817883E0
3.500929324E0,1.694833040E-1,-1.858927965E0,-2.005793571E0
3.505778907E0,2.618993521E-1,-1.819376230E0,-2.276393890E0
3.510629428E0,2.982338667E-1,-1.815344095E0,-2.648478985E0
3.515480678E0,3.314611912E-1,-1.753909111E0,-3.009706974E0
3.520331147E0,3.934180737E-1,-1.649865866E0,-3.324302673E0
3.525180730E0,4.444415569E-1,-1.534566402E0,-3.578078747E0
3.530031251E0,5.293530226E-1,-1.467478275E0,-3.816763401E0
3.534882501E0,6.292738914E-1,-1.290135860E0,-3.964081287E0
3.539732970E0,6.762011051E-1,-1.200175524E0,-3.929519176E0
3.544582553E0,6.047775745E-1,-1.268051863E0,-3.914483070E0
3.549433074E0,6.289422512E-1,-1.274701595E0,-3.972068787E0
3.554284324E0,7.283487320E-1,-1.180942774E0,-3.968655109E0
3.559134793E0,7.681905031E-1,-1.069862604E0,-3.859095097E0
3.563984428E0,9.690574408E-1,-1.028108358E0,-3.536611080E0
3.568834897E0,1.087912560E0,-1.068772078E0,-3.413330078E0
3.573686147E0,9.814037085E-1,-8.038606644E-1,-3.558740139E0
3.578536616E0,6.311883926E-1,-7.125220299E-1,-3.297935009E0
3.583386251E0,4.668579102E-1,-8.071622849E-1,-3.343737125E0
3.588236772E0,5.216801167E-1,-6.719546318E-1,-3.284265995E0
3.593088022E0,5.239846706E-1,-5.110683441E-1,-3.004379749E0
3.597938387E0,4.262818098E-1,-4.182100296E-1,-2.824460983E0
3.602788074E0,3.214772940E-1,-4.174928665E-1,-2.717952251E0
3.607638595E0,2.569477558E-1,-4.254546165E-1,-2.658291340E0
3.612489845E0,2.276890278E-1,-3.876824379E-1,-2.470529556E0
3.617340210E0,2.645705938E-1,-3.524866104E-1,-2.266948700E0
3.622189897E0,3.387597799E-1,-2.583646774E-1,-2.042376995E0
3.627040418E0,4.430482388E-1,-1.534881592E-1,-1.875545502E0
3.631891668E0,5.244244337E-1,-6.688499451E-2,-1.763816833E0
3.636742032E0,5.745102167E-1,-6.221294403E-3,-1.716536522E0
3.641591720E0,5.385969877E-1,6.189584732E-2,-1.750590801E0
3.646442241E0,4.748874903E-1,1.397519112E-1,-1.703496933E0
3.651293491E0,3.707885742E-1,2.007255554E-1,-1.532273293E0
